기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20233,1150053000,등촌2동,CS100008,분식전문점,297344686 ,32464 ,234172226 ,63172460 ,45381867 ,44821275 ,51851810 ,47883465 ,44233809 ,44519554 ,18652906 ,429086 ,12811940 ,107731763 ,53861567 ,106149818 ,16360512 ,133761803 ,162520499 ,4735136 ,38744269 ,60067583 ,80067050 ,80033496 ,32634768 ,26038 ,6426 ,5387 ,4889 ,5450 ,5486 ,4826 ,4544 ,1882 ,18 ,1688 ,11510 ,6059 ,11566 ,1623 ,14396 ,18012 ,498 ,4703 ,7273 ,8104 ,8136 ,3694 
20233,1150053000,등촌2동,CS100009,호프-간이주점,74303517 ,598 ,47947960 ,26355557 ,6492875 ,8780014 ,8695250 ,9050874 ,14928947 ,19304512 ,7051045 ,24448893 ,0 ,0 ,0 ,16269218 ,33585406 ,55825735 ,8241945 ,0 ,0 ,993922 ,5158542 ,17964741 ,39950476 ,405 ,193 ,70 ,65 ,63 ,94 ,113 ,91 ,102 ,191 ,0 ,0 ,0 ,106 ,301 ,402 ,132 ,0 ,0 ,31 ,76 ,170 ,258 
20233,1150053000,등촌2동,CS100010,커피-음료,241500500 ,27478 ,168306722 ,73193778 ,33300466 ,33319234 ,31749499 ,32969433 ,36968090 ,39202311 ,33991467 ,17736538 ,33028779 ,55407638 ,47837617 ,54379975 ,33109953 ,99715240 ,129579212 ,2237877 ,40786115 ,67071270 ,53028722 ,45602988 ,20567480 ,19193 ,8285 ,3925 ,3704 ,3663 ,3830 ,4071 ,4401 ,3884 ,467 ,5144 ,8373 ,6924 ,5429 ,1141 ,10717 ,16200 ,240 ,4625 ,8092 ,6244 ,5363 ,2350 
20233,1150053000,등촌2동,CS200001,일반교습학원,68385919 ,697 ,55545470 ,12840449 ,32943120 ,3486393 ,3723204 ,2433897 ,12958856 ,7104347 ,5736102 ,657810 ,1355088 ,5657165 ,11919517 ,38231912 ,10564427 ,15011222 ,53374697 ,0 ,4038953 ,9090933 ,51835421 ,3420612 ,0 ,564 ,133 ,303 ,65 ,53 ,65 ,78 ,67 ,66 ,39 ,79 ,80 ,170 ,224 ,105 ,224 ,473 ,0 ,170 ,171 ,224 ,132 ,0 
20233,1150053000,등촌2동,CS200003,예술학원,61268542 ,350 ,61268542 ,0 ,29075280 ,3387403 ,6213861 ,9713495 ,12878503 ,0 ,0 ,0 ,0 ,15221945 ,30547628 ,13792934 ,1706035 ,9446532 ,51822010 ,0 ,0 ,21383269 ,38179238 ,1706035 ,0 ,350 ,0 ,134 ,22 ,41 ,41 ,112 ,0 ,0 ,0 ,0 ,77 ,183 ,79 ,11 ,61 ,289 ,0 ,0 ,142 ,197 ,11 ,0 
20233,1150053000,등촌2동,CS200005,스포츠 강습,37765517 ,186 ,37765517 ,0 ,20344829 ,4275862 ,7724137 ,3420689 ,2000000 ,0 ,0 ,0 ,0 ,4137930 ,9696552 ,21034483 ,2896552 ,16248276 ,21517241 ,0 ,4344827 ,8000001 ,25420689 ,0 ,0 ,186 ,0 ,95 ,28 ,28 ,21 ,14 ,0 ,0 ,0 ,0 ,28 ,62 ,89 ,7 ,69 ,117 ,0 ,28 ,49 ,109 ,0 ,0 
20233,1150053000,등촌2동,CS200006,일반의원,806136305 ,31811 ,717461577 ,88674728 ,223628853 ,117863041 ,151441912 ,84312287 ,140215484 ,88674728 ,0 ,0 ,283145794 ,180546278 ,238369816 ,104074417 ,0 ,307589504 ,498546801 ,82997 ,121916217 ,133657128 ,114252887 ,222565205 ,213661871 ,28277 ,3534 ,6426 ,5664 ,5784 ,4619 ,5784 ,3534 ,0 ,0 ,11086 ,7149 ,9720 ,3856 ,0 ,13607 ,18204 ,81 ,3655 ,4062 ,4796 ,8812 ,10405 
20233,1150053000,등촌2동,CS200007,치과의원,490358443 ,2657 ,465840237 ,24518206 ,129872717 ,75376072 ,121077322 ,42002312 ,97511814 ,24518206 ,0 ,0 ,64721090 ,147367990 ,148699390 ,129569973 ,0 ,261857608 ,228500835 ,198258 ,11352066 ,54773095 ,131494233 ,132444669 ,160096122 ,2336 ,321 ,672 ,400 ,475 ,205 ,584 ,321 ,0 ,0 ,618 ,840 ,696 ,503 ,0 ,1203 ,1454 ,13 ,140 ,245 ,662 ,741 ,856 
20233,1150053000,등촌2동,CS200008,한의원,48355623 ,1881 ,29965270 ,18390353 ,14530959 ,2509225 ,5441375 ,5374726 ,2108985 ,18390353 ,0 ,0 ,532590 ,23757434 ,7977619 ,16087980 ,0 ,21420480 ,26935143 ,130266 ,1256997 ,1455866 ,3927317 ,10981388 ,30603789 ,1493 ,388 ,415 ,253 ,285 ,264 ,276 ,388 ,0 ,0 ,70 ,670 ,450 ,691 ,0 ,1081 ,800 ,12 ,120 ,105 ,62 ,324 ,1258 
20233,1150053000,등촌2동,CS200016,당구장,489359 ,29 ,228051 ,261308 ,228051 ,0 ,0 ,0 ,0 ,147283 ,114025 ,0 ,0 ,0 ,0 ,228051 ,261308 ,342076 ,147283 ,0 ,0 ,228051 ,0 ,147283 ,114025 ,9 ,20 ,9 ,0 ,0 ,0 ,0 ,10 ,10 ,0 ,0 ,0 ,0 ,9 ,20 ,19 ,10 ,0 ,0 ,9 ,0 ,10 ,10 
20233,1150053000,등촌2동,CS200025,자동차수리,352629458 ,3504 ,302731397 ,49898061 ,60489071 ,58579536 ,88819393 ,59987951 ,34855446 ,47779531 ,2118530 ,0 ,49351095 ,66515978 ,127268237 ,109494148 ,0 ,298571127 ,41350457 ,0 ,2639805 ,136305574 ,52946497 ,76622984 ,71406724 ,2916 ,588 ,775 ,613 ,566 ,534 ,428 ,572 ,16 ,0 ,680 ,999 ,1041 ,784 ,0 ,2746 ,583 ,0 ,39 ,1261 ,809 ,667 ,553 
20233,1150053000,등촌2동,CS200026,자동차미용,651562381 ,406 ,644365553 ,7196828 ,143936550 ,282973860 ,71198969 ,105949722 ,40306452 ,7196828 ,0 ,0 ,0 ,137219511 ,146140057 ,368202813 ,0 ,426868448 ,66778744 ,0 ,0 ,57182974 ,410187749 ,9483871 ,16792598 ,382 ,24 ,72 ,119 ,48 ,96 ,47 ,24 ,0 ,0 ,0 ,24 ,239 ,143 ,0 ,215 ,72 ,0 ,0 ,72 ,144 ,47 ,24 
20233,1150053000,등촌2동,CS200028,미용실,294171858 ,8483 ,190163219 ,104008639 ,40483594 ,33527995 ,42312963 ,34249062 ,39589605 ,62004709 ,42003930 ,0 ,9767974 ,76490802 ,98116288 ,105276395 ,4520399 ,126550189 ,167621669 ,1508253 ,21553756 ,48951219 ,81157943 ,88584086 ,52416601 ,5280 ,3203 ,1069 ,844 ,1262 ,1068 ,1037 ,1879 ,1324 ,0 ,454 ,2436 ,2616 ,2915 ,62 ,4719 ,3764 ,70 ,668 ,1398 ,2495 ,2459 ,1393 
20233,1150053000,등촌2동,CS200030,피부관리실,37396450 ,400 ,29319526 ,8076924 ,9142011 ,2810651 ,4526627 ,1597633 ,11242604 ,5961539 ,2115385 ,0 ,0 ,14763313 ,9644971 ,12988166 ,0 ,16272190 ,21124260 ,1449704 ,16035503 ,2544379 ,724852 ,1849112 ,14792900 ,239 ,161 ,45 ,15 ,74 ,30 ,75 ,116 ,45 ,0 ,0 ,147 ,149 ,104 ,0 ,45 ,355 ,30 ,235 ,60 ,15 ,30 ,30 
20233,1150053000,등촌2동,CS200031,세탁소,27707827 ,2194 ,19409674 ,8298153 ,4017827 ,2762726 ,7088746 ,3094038 ,2446337 ,8298153 ,0 ,0 ,3945590 ,6803740 ,7043621 ,9914876 ,0 ,14333842 ,13011598 ,0 ,4148267 ,9535888 ,5860772 ,5254196 ,2546317 ,1608 ,586 ,381 ,211 ,624 ,230 ,162 ,586 ,0 ,0 ,339 ,513 ,507 ,835 ,0 ,1140 ,1036 ,0 ,421 ,681 ,409 ,433 ,233 
20233,1150053000,등촌2동,CS200033,부동산중개업,641972 ,96 ,427981 ,213991 ,0 ,0 ,427981 ,0 ,0 ,213991 ,0 ,0 ,0 ,0 ,641972 ,0 ,0 ,213991 ,427981 ,0 ,0 ,0 ,0 ,641972 ,0 ,48 ,48 ,0 ,0 ,48 ,0 ,0 ,48 ,0 ,0 ,0 ,0 ,96 ,0 ,0 ,48 ,48 ,0 ,0 ,0 ,0 ,96 ,0 
20233,1150053000,등촌2동,CS200037,노래방,174172408 ,1129 ,145933659 ,28238749 ,8885556 ,6969172 ,26057800 ,64865876 ,39155255 ,17182276 ,11056473 ,72281067 ,0 ,0 ,0 ,6216453 ,95674888 ,147439716 ,24753431 ,0 ,3084356 ,74505411 ,26362758 ,27763708 ,40476913 ,781 ,348 ,71 ,99 ,180 ,209 ,222 ,270 ,78 ,526 ,0 ,0 ,0 ,114 ,489 ,821 ,290 ,0 ,105 ,316 ,198 ,247 ,244 
20233,1150053000,등촌2동,CS300001,슈퍼마켓,388810065 ,43741 ,293523915 ,95286150 ,62575473 ,53972730 ,61343456 ,57605024 ,58027232 ,60334048 ,34952102 ,1894352 ,35709738 ,37466545 ,78143549 ,179690196 ,55905685 ,210006787 ,178803278 ,1605851 ,36227489 ,49528243 ,50827268 ,159514542 ,91106672 ,33618 ,10123 ,7055 ,6667 ,6671 ,6622 ,6603 ,6376 ,3747 ,391 ,4439 ,6061 ,8923 ,17528 ,6399 ,26463 ,17278 ,572 ,6235 ,7844 ,7922 ,11975 ,9193 
20233,1150053000,등촌2동,CS300002,편의점,764822135 ,107882 ,521662483 ,243159652 ,101208193 ,105604332 ,97129720 ,108158069 ,109562169 ,135119967 ,108039685 ,106216174 ,92955693 ,76675367 ,80845775 ,223468494 ,184660632 ,499982923 ,261682071 ,5499921 ,117465775 ,305227765 ,151268247 ,121961706 ,60241580 ,75153 ,32729 ,15060 ,15203 ,14596 ,15395 ,14899 ,17441 ,15288 ,13469 ,15919 ,12059 ,11987 ,31078 ,23370 ,68423 ,39173 ,994 ,19531 ,40590 ,21052 ,16424 ,9006 
20233,1150053000,등촌2동,CS300004,핸드폰,500000 ,50 ,500000 ,0 ,0 ,0 ,0 ,0 ,500000 ,0 ,0 ,0 ,0 ,0 ,0 ,500000 ,0 ,0 ,500000 ,0 ,0 ,0 ,0 ,500000 ,0 ,50 ,0 ,0 ,0 ,0 ,0 ,50 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,0 ,0 ,50 ,0 ,0 ,0 ,0 ,50 ,0 
20233,1150053000,등촌2동,CS300007,육류판매,299155291 ,7831 ,229725428 ,69429863 ,46611165 ,40265965 ,54210893 ,49574940 ,39062465 ,46658540 ,22771323 ,0 ,15249234 ,52668543 ,81311709 ,148382145 ,1543660 ,139628619 ,148640641 ,109006 ,6613511 ,35129167 ,78961943 ,77058449 ,90397184 ,5956 ,1875 ,1311 ,1109 ,1283 ,1151 ,1102 ,1200 ,675 ,0 ,475 ,1355 ,1808 ,4144 ,49 ,3908 ,3881 ,7 ,271 ,1014 ,2156 ,2004 ,2337 
20233,1150053000,등촌2동,CS300011,일반의류,254237243 ,561 ,213818706 ,40418537 ,44327034 ,12547776 ,58207638 ,39259089 ,59477169 ,36874979 ,3543558 ,0 ,8748244 ,70520027 ,131573830 ,40629461 ,2765681 ,57511925 ,196725318 ,0 ,0 ,5226502 ,158105 ,24439398 ,224413238 ,427 ,134 ,102 ,74 ,81 ,94 ,76 ,95 ,39 ,0 ,32 ,141 ,217 ,164 ,7 ,94 ,467 ,0 ,0 ,16 ,6 ,94 ,445 
20233,1150053000,등촌2동,CS300016,안경,122991837 ,1050 ,94304149 ,28687688 ,13712197 ,15306209 ,34082383 ,16959873 ,14243487 ,28687688 ,0 ,0 ,6081886 ,30966826 ,53387196 ,32555929 ,0 ,69021863 ,53969974 ,0 ,5847434 ,12812143 ,26485173 ,33495890 ,44351197 ,850 ,200 ,150 ,147 ,269 ,134 ,150 ,200 ,0 ,0 ,56 ,303 ,362 ,329 ,0 ,513 ,537 ,0 ,67 ,146 ,321 ,277 ,239 
20233,1150053000,등촌2동,CS300018,의약품,2118037174 ,139033 ,1911474577 ,206562597 ,459985075 ,382859330 ,384627532 ,336785792 ,347216848 ,206562597 ,0 ,0 ,590275697 ,521192432 ,668426786 ,338028974 ,113285 ,980912262 ,1137124912 ,236165 ,109495520 ,207613241 ,395048008 ,449076133 ,956568107 ,125526 ,13507 ,30208 ,24567 ,24730 ,21671 ,24350 ,13507 ,0 ,0 ,37836 ,35988 ,40689 ,24500 ,20 ,65569 ,73464 ,224 ,9752 ,18626 ,26643 ,26200 ,57588 
20233,1150053000,등촌2동,CS300020,서적,31898735 ,1509 ,24583193 ,7315542 ,5565436 ,4754071 ,6797946 ,3483275 ,3982465 ,3377253 ,3938289 ,0 ,3084219 ,3985409 ,9675275 ,12389889 ,2763943 ,14375303 ,17523432 ,1868634 ,106029 ,1055343 ,17208837 ,11002239 ,657653 ,1200 ,309 ,330 ,222 ,302 ,169 ,177 ,162 ,147 ,0 ,111 ,177 ,449 ,647 ,125 ,717 ,792 ,113 ,14 ,60 ,777 ,507 ,38 
20233,1150053000,등촌2동,CS300021,문구,72451481 ,9755 ,57268635 ,15182846 ,15904011 ,7635311 ,12489102 ,13661933 ,7578278 ,8374865 ,6807981 ,0 ,6308335 ,19134606 ,22422520 ,23350413 ,1235607 ,30538081 ,27199743 ,417329 ,7401290 ,10997783 ,13992491 ,16699880 ,8229052 ,7959 ,1796 ,1969 ,1322 ,1824 ,1652 ,1192 ,1164 ,632 ,0 ,1149 ,2255 ,2773 ,3435 ,143 ,4813 ,4124 ,187 ,1250 ,1954 ,1925 ,2040 ,1580 
20233,1150053000,등촌2동,CS300022,화장품,41943049 ,154 ,41493245 ,449804 ,23867896 ,0 ,6531043 ,4917133 ,6177173 ,449804 ,0 ,0 ,0 ,24193286 ,5223383 ,6416199 ,6110181 ,0 ,41943049 ,0 ,0 ,0 ,0 ,4984125 ,36958924 ,126 ,28 ,24 ,0 ,34 ,34 ,34 ,28 ,0 ,0 ,0 ,34 ,52 ,44 ,24 ,0 ,154 ,0 ,0 ,0 ,0 ,44 ,110 
20233,1150053000,등촌2동,CS300031,가구,1480066 ,27 ,1480066 ,0 ,0 ,1480066 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1480066 ,0 ,0 ,0 ,0 ,1480066 ,0 ,0 ,0 ,0 ,0 ,1480066 ,27 ,0 ,0 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,0 ,0 ,0 ,0 ,27 ,0 ,0 ,0 ,0 ,0 ,27 
20233,1150053000,등촌2동,CS300036,조명용품,4792128 ,257 ,4247893 ,544235 ,962434 ,950979 ,1022587 ,555692 ,756201 ,458303 ,85932 ,0 ,435387 ,1982160 ,1495213 ,879368 ,0 ,1621246 ,2027989 ,0 ,246337 ,131763 ,750470 ,481218 ,2039447 ,228 ,29 ,52 ,57 ,51 ,34 ,34 ,23 ,6 ,0 ,28 ,74 ,75 ,80 ,0 ,120 ,85 ,0 ,12 ,28 ,40 ,29 ,98 
20233,1150053500,등촌3동,CS100001,한식음식점,9532031159 ,263194 ,6418241420 ,3113789739 ,1222904896 ,1254329376 ,1289636985 ,1285795842 ,1365574321 ,1725396955 ,1388392784 ,214939508 ,136003665 ,2890968919 ,1160826812 ,3936244486 ,1193047769 ,4869572922 ,2914215281 ,40234666 ,730171653 ,1680650760 ,1662147326 ,1840873647 ,1829710148 ,197735 ,65459 ,39684 ,38538 ,41279 ,38806 ,39428 ,37167 ,28292 ,3494 ,8431 ,119741 ,34630 ,80170 ,16728 ,149307 ,90126 ,1969 ,28342 ,51241 ,50173 ,54984 ,52738 
20233,1150053500,등촌3동,CS100002,중식음식점,538033690 ,25639 ,377212010 ,160821680 ,58465395 ,81535883 ,82102902 ,66460877 ,88646953 ,81176268 ,79645412 ,4435875 ,970728 ,251155572 ,101145432 ,153390033 ,26936050 ,302165616 ,150901396 ,2806383 ,38124403 ,96572933 ,99512925 ,110261613 ,105788761 ,19480 ,6159 ,2983 ,3778 ,4618 ,4072 ,4029 ,3087 ,3072 ,116 ,144 ,13623 ,5378 ,5922 ,456 ,16091 ,7196 ,205 ,2372 ,5212 ,5406 ,5720 ,4374 
20233,1150053500,등촌3동,CS100003,일식음식점,865770813 ,11838 ,616181428 ,249589385 ,105982598 ,126534626 ,119182873 ,137963374 ,126517957 ,147569878 ,102019507 ,0 ,523162 ,217547551 ,75532854 ,398032498 ,174134748 ,384654236 ,189235995 ,2765215 ,51893335 ,131640188 ,139391967 ,121670069 ,126529457 ,8449 ,3389 ,1519 ,1678 ,1793 ,1751 ,1708 ,1596 ,1793 ,0 ,26 ,5245 ,1566 ,4060 ,941 ,5712 ,4379 ,200 ,1468 ,2611 ,2336 ,1908 ,1568 
20233,1150053500,등촌3동,CS100004,양식음식점,94613809 ,9328 ,58778658 ,35835151 ,10010035 ,10808014 ,12925628 ,11921526 ,13113455 ,18563765 ,17271386 ,0 ,604927 ,44884399 ,20987576 ,28136907 ,0 ,40120641 ,54493168 ,530481 ,5382466 ,14113824 ,34805683 ,25183408 ,14597947 ,5984 ,3344 ,1016 ,1138 ,1321 ,1224 ,1285 ,1766 ,1578 ,0 ,59 ,4441 ,2031 ,2797 ,0 ,3834 ,5494 ,68 ,555 ,1438 ,3349 ,2406 ,1512 
20233,1150053500,등촌3동,CS100005,제과점,1602103717 ,162255 ,1054956093 ,547147624 ,213349946 ,196780955 ,210392288 ,215452217 ,218980687 ,303011927 ,244135697 ,578398 ,199007194 ,323980820 ,393626748 ,536318701 ,148591856 ,593577183 ,900704291 ,34916469 ,220794761 ,300048117 ,373974195 ,308156428 ,256391504 ,107818 ,54437 ,21657 ,21102 ,21244 ,21451 ,22364 ,29070 ,25367 ,31 ,21790 ,32538 ,41701 ,53008 ,13187 ,60543 ,98395 ,3297 ,22989 ,33680 ,39042 ,33013 ,26917 
20233,1150053500,등촌3동,CS100006,패스트푸드점,910688801 ,87032 ,638672306 ,272016495 ,129969749 ,114200494 ,120518016 ,131247948 ,142736099 ,138872951 ,133143544 ,927179 ,30640593 ,282733641 ,158865861 ,371310768 ,66210759 ,479141042 ,365757845 ,15828794 ,165331097 ,250549650 ,194015367 ,136609892 ,82564083 ,60901 ,26131 ,12411 ,11364 ,12231 ,12131 ,12764 ,13416 ,12715 ,93 ,3153 ,25623 ,16286 ,35200 ,6677 ,46741 ,38081 ,1991 ,17147 ,25580 ,18998 ,12791 ,8314 
20233,1150053500,등촌3동,CS100007,치킨전문점,1327433525 ,38130 ,955846400 ,371587125 ,160234971 ,199594537 ,165399722 ,193244746 ,237372424 ,215887042 ,155700083 ,108060214 ,0 ,16313647 ,71561807 ,551346441 ,580151416 ,720679289 ,424571757 ,9461220 ,169318019 ,246526509 ,232108714 ,294287239 ,193549347 ,26494 ,11636 ,4498 ,5575 ,4972 ,5093 ,6356 ,6856 ,4780 ,2491 ,0 ,599 ,2583 ,17846 ,14611 ,21590 ,14014 ,403 ,5361 ,7843 ,6391 ,8913 ,6694 
20233,1150053500,등촌3동,CS100008,분식전문점,1249908241 ,114987 ,907803844 ,342104397 ,174123939 ,175680158 ,191743553 ,177302258 ,188953936 ,187601458 ,154502939 ,42109132 ,103679558 ,426266550 ,177180741 ,392772346 ,107899914 ,582104695 ,560786932 ,19678646 ,154777000 ,248330734 ,279692537 ,260059767 ,180352945 ,82772 ,32215 ,16752 ,15781 ,17045 ,16595 ,16599 ,17426 ,14789 ,1477 ,11494 ,39936 ,18652 ,36972 ,6456 ,50944 ,59572 ,2388 ,17337 ,24937 ,25162 ,23706 ,16984 
20233,1150053500,등촌3동,CS100009,호프-간이주점,371583368 ,5718 ,267438950 ,104144418 ,34198645 ,57487523 ,42225640 ,67394830 ,66132312 ,63446710 ,40697708 ,24912627 ,0 ,24437366 ,14981856 ,144665457 ,162586062 ,190493222 ,96884649 ,1703236 ,43773892 ,80433121 ,60860847 ,67209272 ,33397501 ,3998 ,1720 ,691 ,888 ,716 ,775 ,928 ,1076 ,644 ,527 ,0 ,552 ,248 ,1768 ,2623 ,3254 ,1858 ,38 ,918 ,1517 ,995 ,1095 ,546 
20233,1150053500,등촌3동,CS100010,커피-음료,1304433867 ,247657 ,875977578 ,428456289 ,174945447 ,167480062 ,179068843 ,173439006 ,181044220 ,202004149 ,226452140 ,3264362 ,239769601 ,433869684 ,321853077 ,272672335 ,33004808 ,595953015 ,638606091 ,27314551 ,223001779 ,357744764 ,274988532 ,225421853 ,126087637 ,170319 ,77338 ,35213 ,32505 ,34881 ,32968 ,34752 ,38345 ,38993 ,98 ,55690 ,75961 ,59965 ,50190 ,5753 ,118132 ,123136 ,6508 ,46093 ,72801 ,51960 ,42757 ,21147 
20233,1150053500,등촌3동,CS200001,일반교습학원,3440215184 ,10721 ,2913946006 ,526269178 ,691827392 ,603795166 ,581388717 ,500758981 ,536175750 ,337166614 ,189102564 ,22953345 ,244485957 ,532913123 ,1064144999 ,1327958795 ,247758965 ,1511866773 ,1928348411 ,0 ,6989596 ,379331375 ,2290675739 ,738962790 ,24255684 ,9230 ,1491 ,2082 ,2110 ,1819 ,1552 ,1667 ,977 ,514 ,90 ,631 ,1535 ,3580 ,4266 ,619 ,4428 ,6293 ,0 ,8 ,1090 ,7259 ,2317 ,47 
20233,1150053500,등촌3동,CS200002,외국어학원,1949569223 ,4331 ,1646516781 ,303052442 ,383809792 ,319757101 ,310884787 ,304014708 ,328050393 ,198680418 ,104372024 ,6856177 ,424087585 ,334701531 ,533427549 ,502154341 ,148342040 ,884866330 ,1064702893 ,0 ,0 ,560169291 ,1124967790 ,231367348 ,33064794 ,3672 ,659 ,834 ,795 ,612 ,740 ,691 ,488 ,171 ,9 ,551 ,617 ,1314 ,1522 ,318 ,2002 ,2329 ,0 ,0 ,794 ,2695 ,749 ,93 
20233,1150053500,등촌3동,CS200003,예술학원,787880627 ,4145 ,680063467 ,107817160 ,96785448 ,105079405 ,170566760 ,132546612 ,175085242 ,96910694 ,10906466 ,0 ,22691124 ,98307207 ,313623543 ,290198902 ,63059851 ,307750202 ,467057168 ,3599020 ,54747943 ,198478594 ,473906809 ,37495871 ,6579134 ,3562 ,583 ,635 ,664 ,748 ,621 ,894 ,502 ,81 ,0 ,201 ,536 ,1831 ,1400 ,177 ,1649 ,2467 ,14 ,325 ,1058 ,2420 ,258 ,41 
20233,1150053500,등촌3동,CS200005,스포츠 강습,593687308 ,4702 ,547964692 ,45722616 ,129464295 ,114240717 ,113703603 ,95355546 ,95200531 ,22351929 ,23370687 ,0 ,43855356 ,90673338 ,159128594 ,267379494 ,32650526 ,196314292 ,397373016 ,0 ,17589734 ,193391550 ,343148083 ,27799941 ,11758000 ,4263 ,439 ,1045 ,869 ,836 ,717 ,796 ,179 ,260 ,0 ,422 ,612 ,1281 ,2154 ,233 ,1471 ,3231 ,0 ,23 ,1360 ,3012 ,204 ,103 
20233,1150053500,등촌3동,CS200006,일반의원,4733744939 ,163340 ,4167870714 ,565874225 ,1037841927 ,790821579 ,1043072677 ,610447709 ,685686822 ,565874225 ,0 ,0 ,832956457 ,1345180921 ,1386012669 ,1169365241 ,229651 ,2021945431 ,2711799508 ,8611875 ,508208061 ,1007464400 ,999468790 ,1070791578 ,1139200235 ,142897 ,20443 ,36921 ,25081 ,28569 ,25224 ,27102 ,20443 ,0 ,0 ,45592 ,42281 ,48315 ,27145 ,7 ,80478 ,82862 ,785 ,8367 ,25609 ,34812 ,37117 ,56650 
20233,1150053500,등촌3동,CS200007,치과의원,2731354729 ,19078 ,2356077828 ,375276901 ,597365111 ,542295604 ,324773079 ,461157481 ,430486553 ,375276901 ,0 ,0 ,310977087 ,993897476 ,843254291 ,568562290 ,14663585 ,1451732507 ,1241906777 ,895586 ,224059923 ,492386023 ,583979093 ,543908456 ,848410202 ,16059 ,3019 ,4045 ,3364 ,2767 ,2684 ,3199 ,3019 ,0 ,0 ,2648 ,6270 ,6177 ,3965 ,18 ,10295 ,8770 ,60 ,1571 ,3835 ,4561 ,4129 ,4910 
20233,1150053500,등촌3동,CS200008,한의원,808468854 ,35917 ,643402178 ,165066676 ,159040801 ,107608581 ,108224263 ,141563791 ,126964742 ,152747675 ,12319001 ,0 ,181665488 ,262406691 ,230950265 ,133446410 ,0 ,352071483 ,455141495 ,45047 ,11676060 ,87149269 ,127690426 ,255088768 ,325563409 ,29054 ,6863 ,7045 ,5354 ,5462 ,5144 ,6049 ,5449 ,1414 ,0 ,7406 ,11920 ,8315 ,8276 ,0 ,17399 ,18031 ,9 ,919 ,2886 ,2621 ,10504 ,18491 
20233,1150053500,등촌3동,CS200016,당구장,94427741 ,6012 ,52653546 ,41774195 ,7329865 ,12066494 ,11138876 ,10711342 ,11406969 ,23365574 ,18408621 ,14500839 ,426278 ,3566676 ,12474992 ,38218430 ,25240526 ,87992065 ,6164784 ,1079464 ,8337992 ,8597367 ,22988058 ,35517940 ,17636028 ,3581 ,2431 ,537 ,773 ,765 ,705 ,801 ,1304 ,1127 ,644 ,22 ,376 ,851 ,2536 ,1583 ,5465 ,531 ,126 ,533 ,678 ,1329 ,2140 ,1190 
20233,1150053500,등촌3동,CS200017,골프연습장,90691726 ,1239 ,59887525 ,30804201 ,3910151 ,9523818 ,21059551 ,15105851 ,10288154 ,24761901 ,6042300 ,1324455 ,5876033 ,15918292 ,22076711 ,32132866 ,13363369 ,70683408 ,17326493 ,0 ,2816651 ,25537812 ,28009229 ,21650809 ,9995398 ,781 ,458 ,71 ,139 ,197 ,166 ,208 ,300 ,158 ,41 ,27 ,241 ,271 ,479 ,180 ,938 ,228 ,0 ,31 ,213 ,335 ,425 ,163 
20233,1150053500,등촌3동,CS200024,스포츠클럽,243215694 ,1987 ,220416028 ,22799666 ,71318888 ,31989676 ,43872818 ,35965798 ,37268848 ,15516002 ,7283664 ,11384 ,19230291 ,54659259 ,26319470 ,96369961 ,46625329 ,144651136 ,94011083 ,11384 ,56995128 ,107144090 ,17621756 ,42850542 ,14039319 ,1595 ,392 ,381 ,318 ,316 ,293 ,287 ,233 ,159 ,4 ,430 ,307 ,337 ,587 ,322 ,1543 ,438 ,4 ,859 ,719 ,223 ,95 ,80 
20233,1150053500,등촌3동,CS200025,자동차수리,1091705214 ,5209 ,888591018 ,203114196 ,203264277 ,163190808 ,188434358 ,180749612 ,152951963 ,170554214 ,32559982 ,0 ,165666686 ,308645850 ,411102650 ,191149661 ,15140367 ,720255931 ,264221573 ,0 ,23567564 ,173835327 ,355332878 ,246099169 ,185642566 ,4285 ,924 ,897 ,825 ,927 ,765 ,871 ,842 ,82 ,0 ,1165 ,1499 ,1874 ,662 ,9 ,3282 ,1301 ,0 ,147 ,978 ,1391 ,1158 ,909 
