기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20232,1154564000,독산4동,CS300011,일반의류,14,14,0,0,7,1,0
20232,1154564000,독산4동,CS300013,유아의류,2,2,0,0,0,0,0
20232,1154564000,독산4동,CS300014,신발,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300015,가방,2,2,0,0,0,0,0
20232,1154564000,독산4동,CS300016,안경,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300017,시계및귀금속,4,4,0,0,0,0,0
20232,1154564000,독산4동,CS300018,의약품,9,9,0,0,0,0,0
20232,1154564000,독산4동,CS300019,의료기기,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300020,서적,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300021,문구,6,6,0,0,0,0,0
20232,1154564000,독산4동,CS300022,화장품,11,11,0,0,0,0,0
20232,1154564000,독산4동,CS300023,미용재료,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300024,운동/경기용품,2,2,0,0,0,0,0
20232,1154564000,독산4동,CS300026,완구,2,2,0,0,0,0,0
20232,1154564000,독산4동,CS300027,섬유제품,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300028,화초,5,5,0,0,0,0,0
20232,1154564000,독산4동,CS300029,애완동물,3,3,0,0,0,0,0
20232,1154564000,독산4동,CS300030,중고가구,0,1,0,0,0,0,1
20232,1154564000,독산4동,CS300031,가구,6,6,0,0,0,0,0
20232,1154564000,독산4동,CS300032,가전제품,4,4,0,0,0,0,0
20232,1154564000,독산4동,CS300033,철물점,7,7,0,0,0,0,0
20232,1154564000,독산4동,CS300035,인테리어,14,14,0,0,0,0,0
20232,1154564000,독산4동,CS300036,조명용품,6,6,0,0,0,0,0
20232,1154564000,독산4동,CS300038,자동차부품,5,5,0,0,0,0,0
20232,1154564000,독산4동,CS300039,모터사이클및부품,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20232,1154564000,독산4동,CS300041,예술품,2,2,0,0,0,0,0
20232,1154564000,독산4동,CS300042,주유소,1,1,0,0,0,0,0
20232,1154564000,독산4동,CS300043,전자상거래업,59,59,0,0,5,3,0
20232,1154567000,시흥1동,CS100001,한식음식점,282,304,4,12,5,14,22
20232,1154567000,시흥1동,CS100002,중식음식점,32,33,12,4,6,2,1
20232,1154567000,시흥1동,CS100003,일식음식점,18,19,0,0,0,0,1
20232,1154567000,시흥1동,CS100004,양식음식점,16,16,13,2,0,0,0
20232,1154567000,시흥1동,CS100005,제과점,11,17,0,0,12,2,6
20232,1154567000,시흥1동,CS100006,패스트푸드점,9,18,6,1,11,2,9
20232,1154567000,시흥1동,CS100007,치킨전문점,12,23,4,1,9,2,11
20232,1154567000,시흥1동,CS100008,분식전문점,48,60,5,3,10,6,12
20232,1154567000,시흥1동,CS100009,호프-간이주점,51,60,5,3,3,2,9
20232,1154567000,시흥1동,CS100010,커피-음료,46,64,6,4,3,2,18
20232,1154567000,시흥1동,CS200001,일반교습학원,43,46,0,0,2,1,3
20232,1154567000,시흥1동,CS200002,외국어학원,11,11,9,1,0,0,0
20232,1154567000,시흥1동,CS200003,예술학원,24,25,4,1,4,1,1
20232,1154567000,시흥1동,CS200004,컴퓨터학원,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS200005,스포츠 강습,19,21,5,1,0,0,2
20232,1154567000,시흥1동,CS200006,일반의원,46,46,2,1,0,0,0
20232,1154567000,시흥1동,CS200007,치과의원,25,25,0,0,8,2,0
20232,1154567000,시흥1동,CS200008,한의원,18,18,6,1,0,0,0
20232,1154567000,시흥1동,CS200009,동물병원,3,3,0,0,0,0,0
20232,1154567000,시흥1동,CS200010,변호사사무소,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS200012,법무사사무소,4,4,0,0,0,0,0
20232,1154567000,시흥1동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20232,1154567000,시흥1동,CS200014,회계사사무소,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS200015,세무사사무소,5,5,0,0,0,0,0
20232,1154567000,시흥1동,CS200016,당구장,21,22,5,1,9,2,1
20232,1154567000,시흥1동,CS200017,골프연습장,7,8,38,3,13,1,1
20232,1154567000,시흥1동,CS200018,볼링장,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS200019,PC방,6,8,0,0,0,0,2
20232,1154567000,시흥1동,CS200020,전자게임장,5,5,0,0,20,1,0
20232,1154567000,시흥1동,CS200021,기타오락장,3,3,0,0,33,1,0
20232,1154567000,시흥1동,CS200022,복권방,8,8,0,0,0,0,0
20232,1154567000,시흥1동,CS200024,스포츠클럽,7,7,0,0,0,0,0
20232,1154567000,시흥1동,CS200025,자동차수리,14,15,0,0,0,0,1
20232,1154567000,시흥1동,CS200026,자동차미용,6,7,0,0,0,0,1
20232,1154567000,시흥1동,CS200027,모터사이클수리,2,2,0,0,0,0,0
20232,1154567000,시흥1동,CS200028,미용실,76,85,2,2,1,1,9
20232,1154567000,시흥1동,CS200029,네일숍,8,8,0,0,25,2,0
20232,1154567000,시흥1동,CS200030,피부관리실,40,40,10,4,0,0,0
20232,1154567000,시흥1동,CS200031,세탁소,18,23,0,0,4,1,5
20232,1154567000,시흥1동,CS200032,가전제품수리,10,10,10,1,0,0,0
20232,1154567000,시흥1동,CS200033,부동산중개업,82,82,0,0,6,5,0
20232,1154567000,시흥1동,CS200034,여관,13,13,0,0,0,0,0
20232,1154567000,시흥1동,CS200036,고시원,2,2,0,0,0,0,0
20232,1154567000,시흥1동,CS200037,노래방,37,39,3,1,5,2,2
20232,1154567000,시흥1동,CS200038,독서실,8,8,0,0,13,1,0
20232,1154567000,시흥1동,CS200039,DVD방,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS200041,사진관,10,10,0,0,0,0,0
20232,1154567000,시흥1동,CS200042,통번역서비스,3,3,0,0,33,1,0
20232,1154567000,시흥1동,CS200043,건축물청소,12,12,0,0,8,1,0
20232,1154567000,시흥1동,CS200044,여행사,7,7,14,1,0,0,0
20232,1154567000,시흥1동,CS200047,가정용품임대,2,2,0,0,0,0,0
20232,1154567000,시흥1동,CS300001,슈퍼마켓,52,56,5,3,4,2,4
20232,1154567000,시흥1동,CS300002,편의점,1,38,0,0,5,2,37
20232,1154567000,시흥1동,CS300003,컴퓨터및주변장치판매,13,13,8,1,0,0,0
20232,1154567000,시흥1동,CS300004,핸드폰,25,26,0,0,0,0,1
20232,1154567000,시흥1동,CS300005,주류도매,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS300006,미곡판매,6,6,0,0,0,0,0
20232,1154567000,시흥1동,CS300007,육류판매,38,38,5,2,8,3,0
20232,1154567000,시흥1동,CS300008,수산물판매,25,25,0,0,4,1,0
20232,1154567000,시흥1동,CS300009,청과상,37,37,8,3,3,1,0
20232,1154567000,시흥1동,CS300010,반찬가게,37,37,11,4,5,2,0
20232,1154567000,시흥1동,CS300011,일반의류,104,104,5,5,4,4,0
20232,1154567000,시흥1동,CS300012,한복점,5,5,0,0,0,0,0
20232,1154567000,시흥1동,CS300013,유아의류,14,14,0,0,0,0,0
20232,1154567000,시흥1동,CS300014,신발,17,17,0,0,0,0,0
20232,1154567000,시흥1동,CS300015,가방,8,8,0,0,0,0,0
20232,1154567000,시흥1동,CS300016,안경,8,11,0,0,0,0,3
20232,1154567000,시흥1동,CS300017,시계및귀금속,11,11,0,0,0,0,0
20232,1154567000,시흥1동,CS300018,의약품,42,43,7,3,2,1,1
20232,1154567000,시흥1동,CS300019,의료기기,7,7,0,0,0,0,0
20232,1154567000,시흥1동,CS300020,서적,6,6,0,0,0,0,0
20232,1154567000,시흥1동,CS300021,문구,10,10,0,0,0,0,0
20232,1154567000,시흥1동,CS300022,화장품,64,67,0,0,3,2,3
20232,1154567000,시흥1동,CS300023,미용재료,10,10,0,0,0,0,0
20232,1154567000,시흥1동,CS300024,운동/경기용품,15,15,0,0,0,0,0
20232,1154567000,시흥1동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS300026,완구,2,2,0,0,0,0,0
20232,1154567000,시흥1동,CS300027,섬유제품,11,11,18,2,0,0,0
20232,1154567000,시흥1동,CS300028,화초,16,16,0,0,0,0,0
20232,1154567000,시흥1동,CS300029,애완동물,9,10,20,2,10,1,1
20232,1154567000,시흥1동,CS300031,가구,12,12,0,0,0,0,0
20232,1154567000,시흥1동,CS300032,가전제품,16,16,0,0,0,0,0
20232,1154567000,시흥1동,CS300033,철물점,11,11,0,0,0,0,0
20232,1154567000,시흥1동,CS300034,악기,1,1,0,0,0,0,0
20232,1154567000,시흥1동,CS300035,인테리어,23,23,4,1,4,1,0
20232,1154567000,시흥1동,CS300036,조명용품,23,23,0,0,0,0,0
20232,1154567000,시흥1동,CS300037,중고차판매,2,2,0,0,0,0,0
20232,1154567000,시흥1동,CS300038,자동차부품,11,12,0,0,0,0,1
20232,1154567000,시흥1동,CS300039,모터사이클및부품,1,1,0,0,100,1,0
20232,1154567000,시흥1동,CS300040,재생용품 판매점,7,7,0,0,0,0,0
20232,1154567000,시흥1동,CS300041,예술품,3,3,0,0,0,0,0
20232,1154567000,시흥1동,CS300042,주유소,3,3,0,0,0,0,0
20232,1154567000,시흥1동,CS300043,전자상거래업,142,142,0,0,6,8,0
20232,1154568000,시흥2동,CS100001,한식음식점,7,10,10,1,10,1,3
20232,1154568000,시흥2동,CS100002,중식음식점,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS100004,양식음식점,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS100005,제과점,3,5,0,0,0,0,2
20232,1154568000,시흥2동,CS100006,패스트푸드점,0,2,50,1,0,0,2
20232,1154568000,시흥2동,CS100007,치킨전문점,1,3,0,0,0,0,2
20232,1154568000,시흥2동,CS100008,분식전문점,5,9,0,0,0,0,4
20232,1154568000,시흥2동,CS100009,호프-간이주점,3,3,0,0,0,0,0
20232,1154568000,시흥2동,CS100010,커피-음료,5,8,13,1,0,0,3
20232,1154568000,시흥2동,CS200001,일반교습학원,26,29,0,0,3,1,3
20232,1154568000,시흥2동,CS200002,외국어학원,9,9,0,0,0,0,0
20232,1154568000,시흥2동,CS200003,예술학원,21,21,0,0,0,0,0
20232,1154568000,시흥2동,CS200005,스포츠 강습,4,4,0,0,0,0,0
20232,1154568000,시흥2동,CS200006,일반의원,5,5,0,0,0,0,0
20232,1154568000,시흥2동,CS200007,치과의원,4,4,0,0,0,0,0
20232,1154568000,시흥2동,CS200008,한의원,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS200009,동물병원,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200014,회계사사무소,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200017,골프연습장,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200023,통신기기수리,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200024,스포츠클럽,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200025,자동차수리,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS200026,자동차미용,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS200028,미용실,21,21,0,0,0,0,0
20232,1154568000,시흥2동,CS200029,네일숍,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS200030,피부관리실,3,3,0,0,0,0,0
20232,1154568000,시흥2동,CS200031,세탁소,2,3,0,0,0,0,1
20232,1154568000,시흥2동,CS200032,가전제품수리,2,2,50,1,0,0,0
20232,1154568000,시흥2동,CS200033,부동산중개업,31,31,0,0,0,0,0
20232,1154568000,시흥2동,CS200037,노래방,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200038,독서실,6,6,33,2,50,3,0
20232,1154568000,시흥2동,CS200041,사진관,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS200042,통번역서비스,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200043,건축물청소,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS200047,가정용품임대,3,3,0,0,0,0,0
20232,1154568000,시흥2동,CS300001,슈퍼마켓,11,12,0,0,0,0,1
20232,1154568000,시흥2동,CS300002,편의점,0,3,0,0,0,0,3
20232,1154568000,시흥2동,CS300003,컴퓨터및주변장치판매,7,7,0,0,0,0,0
20232,1154568000,시흥2동,CS300004,핸드폰,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS300007,육류판매,7,7,0,0,14,1,0
20232,1154568000,시흥2동,CS300008,수산물판매,4,4,0,0,25,1,0
20232,1154568000,시흥2동,CS300009,청과상,3,3,33,1,0,0,0
20232,1154568000,시흥2동,CS300010,반찬가게,7,7,0,0,0,0,0
20232,1154568000,시흥2동,CS300011,일반의류,12,12,0,0,0,0,0
20232,1154568000,시흥2동,CS300013,유아의류,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS300014,신발,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS300018,의약품,3,4,25,1,0,0,1
20232,1154568000,시흥2동,CS300019,의료기기,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS300020,서적,6,6,0,0,0,0,0
20232,1154568000,시흥2동,CS300021,문구,4,4,0,0,0,0,0
20232,1154568000,시흥2동,CS300022,화장품,10,10,10,1,0,0,0
20232,1154568000,시흥2동,CS300024,운동/경기용품,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS300026,완구,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS300029,애완동물,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS300032,가전제품,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS300033,철물점,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS300035,인테리어,3,3,0,0,0,0,0
20232,1154568000,시흥2동,CS300036,조명용품,7,7,0,0,0,0,0
20232,1154568000,시흥2동,CS300037,중고차판매,2,2,0,0,0,0,0
20232,1154568000,시흥2동,CS300038,자동차부품,3,3,0,0,0,0,0
20232,1154568000,시흥2동,CS300041,예술품,1,1,0,0,0,0,0
20232,1154568000,시흥2동,CS300043,전자상거래업,88,88,0,0,5,4,0
20232,1154569000,시흥3동,CS100001,한식음식점,69,75,3,2,1,1,6
20232,1154569000,시흥3동,CS100002,중식음식점,6,7,0,0,0,0,1
20232,1154569000,시흥3동,CS100003,일식음식점,1,2,0,0,0,0,1
20232,1154569000,시흥3동,CS100004,양식음식점,2,2,50,1,0,0,0
20232,1154569000,시흥3동,CS100005,제과점,2,3,0,0,0,0,1
20232,1154569000,시흥3동,CS100007,치킨전문점,6,9,0,0,11,1,3
20232,1154569000,시흥3동,CS100008,분식전문점,9,12,17,2,0,0,3
20232,1154569000,시흥3동,CS100009,호프-간이주점,4,5,0,0,0,0,1
20232,1154569000,시흥3동,CS100010,커피-음료,9,12,0,0,0,0,3
20232,1154569000,시흥3동,CS200001,일반교습학원,9,9,0,0,0,0,0
20232,1154569000,시흥3동,CS200002,외국어학원,2,2,0,0,0,0,0
20232,1154569000,시흥3동,CS200003,예술학원,4,4,0,0,0,0,0
20232,1154569000,시흥3동,CS200004,컴퓨터학원,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200005,스포츠 강습,6,6,0,0,0,0,0
20232,1154569000,시흥3동,CS200006,일반의원,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS200007,치과의원,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS200008,한의원,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200010,변호사사무소,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200011,변리사사무소,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200012,법무사사무소,4,4,0,0,0,0,0
20232,1154569000,시흥3동,CS200014,회계사사무소,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS200015,세무사사무소,24,24,0,0,0,0,0
20232,1154569000,시흥3동,CS200016,당구장,4,4,0,0,0,0,0
20232,1154569000,시흥3동,CS200017,골프연습장,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS200019,PC방,2,2,0,0,0,0,0
20232,1154569000,시흥3동,CS200022,복권방,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS200023,통신기기수리,4,4,0,0,0,0,0
20232,1154569000,시흥3동,CS200024,스포츠클럽,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200025,자동차수리,21,21,0,0,0,0,0
20232,1154569000,시흥3동,CS200026,자동차미용,2,2,0,0,0,0,0
20232,1154569000,시흥3동,CS200028,미용실,14,15,7,1,7,1,1
20232,1154569000,시흥3동,CS200029,네일숍,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200030,피부관리실,2,2,0,0,0,0,0
20232,1154569000,시흥3동,CS200031,세탁소,4,5,0,0,0,0,1
20232,1154569000,시흥3동,CS200032,가전제품수리,9,9,0,0,0,0,0
20232,1154569000,시흥3동,CS200033,부동산중개업,24,24,0,0,8,2,0
20232,1154569000,시흥3동,CS200036,고시원,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200037,노래방,5,5,0,0,0,0,0
20232,1154569000,시흥3동,CS200038,독서실,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200041,사진관,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200042,통번역서비스,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200043,건축물청소,30,30,0,0,0,0,0
20232,1154569000,시흥3동,CS200044,여행사,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS200047,가정용품임대,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS300001,슈퍼마켓,12,12,0,0,8,1,0
20232,1154569000,시흥3동,CS300002,편의점,0,9,11,1,33,3,9
20232,1154569000,시흥3동,CS300003,컴퓨터및주변장치판매,48,48,0,0,8,4,0
20232,1154569000,시흥3동,CS300004,핸드폰,10,10,0,0,0,0,0
20232,1154569000,시흥3동,CS300006,미곡판매,5,5,0,0,0,0,0
20232,1154569000,시흥3동,CS300007,육류판매,14,14,0,0,0,0,0
20232,1154569000,시흥3동,CS300008,수산물판매,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS300009,청과상,4,4,0,0,0,0,0
20232,1154569000,시흥3동,CS300010,반찬가게,14,14,7,1,0,0,0
20232,1154569000,시흥3동,CS300011,일반의류,19,19,0,0,5,1,0
20232,1154569000,시흥3동,CS300013,유아의류,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS300014,신발,2,2,0,0,0,0,0
20232,1154569000,시흥3동,CS300015,가방,2,2,0,0,0,0,0
20232,1154569000,시흥3동,CS300016,안경,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS300017,시계및귀금속,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS300018,의약품,11,11,0,0,9,1,0
20232,1154569000,시흥3동,CS300019,의료기기,7,7,0,0,0,0,0
20232,1154569000,시흥3동,CS300020,서적,4,4,0,0,25,1,0
20232,1154569000,시흥3동,CS300021,문구,15,15,0,0,0,0,0
20232,1154569000,시흥3동,CS300022,화장품,16,16,0,0,0,0,0
20232,1154569000,시흥3동,CS300023,미용재료,8,8,0,0,0,0,0
20232,1154569000,시흥3동,CS300024,운동/경기용품,6,6,0,0,17,1,0
20232,1154569000,시흥3동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS300027,섬유제품,2,2,0,0,50,1,0
20232,1154569000,시흥3동,CS300028,화초,4,5,0,0,0,0,1
20232,1154569000,시흥3동,CS300029,애완동물,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS300031,가구,5,5,0,0,0,0,0
20232,1154569000,시흥3동,CS300032,가전제품,14,14,0,0,0,0,0
20232,1154569000,시흥3동,CS300033,철물점,58,58,0,0,2,1,0
20232,1154569000,시흥3동,CS300034,악기,1,1,0,0,0,0,0
20232,1154569000,시흥3동,CS300035,인테리어,23,23,0,0,0,0,0
20232,1154569000,시흥3동,CS300036,조명용품,235,235,0,0,0,1,0
20232,1154569000,시흥3동,CS300038,자동차부품,17,17,0,0,0,0,0
20232,1154569000,시흥3동,CS300039,모터사이클및부품,7,7,0,0,0,0,0
20232,1154569000,시흥3동,CS300040,재생용품 판매점,13,13,0,0,0,0,0
20232,1154569000,시흥3동,CS300041,예술품,2,2,50,1,0,0,0
20232,1154569000,시흥3동,CS300042,주유소,3,3,0,0,0,0,0
20232,1154569000,시흥3동,CS300043,전자상거래업,80,80,0,0,1,1,0
20232,1154570000,시흥4동,CS100001,한식음식점,46,49,2,1,6,3,3
20232,1154570000,시흥4동,CS100002,중식음식점,3,3,0,0,0,0,0
20232,1154570000,시흥4동,CS100003,일식음식점,2,2,0,0,0,0,0
20232,1154570000,시흥4동,CS100004,양식음식점,2,2,0,0,0,0,0
20232,1154570000,시흥4동,CS100005,제과점,4,4,0,0,0,0,0
20232,1154570000,시흥4동,CS100006,패스트푸드점,4,6,17,1,0,0,2
20232,1154570000,시흥4동,CS100007,치킨전문점,5,11,0,0,0,0,6
20232,1154570000,시흥4동,CS100008,분식전문점,11,13,8,1,8,1,2
20232,1154570000,시흥4동,CS100009,호프-간이주점,7,7,0,0,0,0,0
20232,1154570000,시흥4동,CS100010,커피-음료,7,8,25,2,0,0,1
20232,1154570000,시흥4동,CS200001,일반교습학원,5,7,0,0,29,2,2
20232,1154570000,시흥4동,CS200002,외국어학원,7,8,13,1,0,0,1
20232,1154570000,시흥4동,CS200003,예술학원,18,18,0,0,0,0,0
20232,1154570000,시흥4동,CS200005,스포츠 강습,5,5,0,0,0,0,0
20232,1154570000,시흥4동,CS200006,일반의원,11,11,0,0,0,0,0
20232,1154570000,시흥4동,CS200007,치과의원,3,3,0,0,0,0,0
20232,1154570000,시흥4동,CS200008,한의원,5,5,0,0,0,0,0
20232,1154570000,시흥4동,CS200016,당구장,3,3,0,0,0,0,0
20232,1154570000,시흥4동,CS200017,골프연습장,1,1,0,0,0,0,0
20232,1154570000,시흥4동,CS200019,PC방,1,1,0,0,0,0,0
20232,1154570000,시흥4동,CS200023,통신기기수리,1,1,0,0,0,0,0
20232,1154570000,시흥4동,CS200024,스포츠클럽,1,1,0,0,0,0,0
20232,1154570000,시흥4동,CS200025,자동차수리,4,4,0,0,0,0,0
20232,1154570000,시흥4동,CS200026,자동차미용,1,1,0,0,0,0,0
20232,1154570000,시흥4동,CS200027,모터사이클수리,2,2,0,0,0,0,0
20232,1154570000,시흥4동,CS200028,미용실,42,42,0,0,0,0,0
20232,1154570000,시흥4동,CS200029,네일숍,5,5,0,0,0,0,0
20232,1154570000,시흥4동,CS200030,피부관리실,5,5,20,1,0,0,0
20232,1154570000,시흥4동,CS200031,세탁소,6,9,0,0,0,0,3
20232,1154570000,시흥4동,CS200032,가전제품수리,5,5,0,0,0,0,0
20232,1154570000,시흥4동,CS200033,부동산중개업,23,23,0,0,0,0,0
20232,1154570000,시흥4동,CS200037,노래방,7,7,0,0,0,0,0
20232,1154570000,시흥4동,CS200043,건축물청소,4,4,0,0,0,0,0
20232,1154570000,시흥4동,CS200047,가정용품임대,1,1,0,0,0,0,0
20232,1154570000,시흥4동,CS300001,슈퍼마켓,22,23,13,3,4,1,1
20232,1154570000,시흥4동,CS300002,편의점,0,11,0,0,0,0,11
20232,1154570000,시흥4동,CS300004,핸드폰,4,4,0,0,25,1,0
20232,1154570000,시흥4동,CS300006,미곡판매,3,3,0,0,0,0,0
