기준_년분기_코드,행정동_코드,행정동_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
20221,1120055000,사근동,LH,상권확장,90,51,97,51
20221,1165057000,반포2동,HH,정체,106,62,97,51
20221,1111055000,부암동,LH,상권확장,94,55,97,51
20221,1168053100,논현2동,LL,다이나믹,86,47,97,51
20221,1117068500,한남동,LH,상권확장,89,51,97,51
20221,1129061000,보문동,LL,다이나믹,94,51,97,51
20221,1159056000,상도4동,LL,다이나믹,88,51,97,51
20221,1168051000,신사동,LL,다이나믹,92,48,97,51
20221,1126062000,묵1동,LL,다이나믹,85,49,97,51
20221,1138055200,갈현2동,LL,다이나믹,85,49,97,51
20221,1168054500,압구정동,HL,상권축소,97,47,97,51
20221,1156061000,양평1동,LH,상권확장,82,52,97,51
20221,1156063000,신길1동,HH,정체,113,51,97,51
20221,1150059000,화곡본동,LL,다이나믹,95,50,97,51
20221,1123073000,휘경2동,LL,다이나믹,77,49,97,51
20221,1126059000,상봉2동,LL,다이나믹,90,50,97,51
20221,1135062400,중계4동,LL,다이나믹,91,46,97,51
20221,1132051300,창3동,LL,다이나믹,96,51,97,51
20221,1150059300,화곡8동,LL,다이나믹,87,48,97,51
20221,1126063000,묵2동,LL,다이나믹,92,49,97,51
20221,1141055500,북아현동,HH,정체,114,56,97,51
20221,1162065500,신원동,LL,다이나믹,95,46,97,51
20221,1129063000,정릉2동,LH,상권확장,96,53,97,51
20221,1130559500,번1동,LL,다이나믹,91,45,97,51
20221,1168063000,대치4동,LL,다이나믹,83,46,97,51
20221,1162057500,행운동,HH,정체,99,51,97,51
20221,1165056000,반포1동,LL,다이나믹,87,44,97,51
20221,1150052000,등촌1동,LH,상권확장,82,51,97,51
20221,1156051500,영등포본동,LH,상권확장,88,53,97,51
20221,1153055000,구로4동,HL,상권축소,101,46,97,51
20221,1144070000,망원2동,LL,다이나믹,87,46,97,51
20221,1144074000,상암동,LL,다이나믹,68,42,97,51
20221,1162064500,서원동,LH,상권확장,92,54,97,51
20221,1117053000,남영동,HH,정체,102,56,97,51
20221,1165060000,방배1동,HH,정체,99,51,97,51
20221,1174070000,둔촌2동,HL,상권축소,97,49,97,51
20221,1165065100,양재1동,LH,상권확장,96,51,97,51
20221,1171061000,삼전동,LL,다이나믹,87,46,97,51
20221,1171064600,장지동,LL,다이나믹,85,47,97,51
20221,1132052200,도봉2동,LL,다이나믹,94,47,97,51
20221,1120062000,금호4가동,LH,상권확장,96,54,97,51
20221,1138064000,증산동,HH,정체,108,52,97,51
20221,1171069000,잠실4동,LL,다이나믹,89,48,97,51
20221,1159060500,흑석동,HH,정체,99,55,97,51
20221,1132068000,쌍문3동,LL,다이나믹,94,49,97,51
20221,1162063000,남현동,LH,상권확장,92,53,97,51
20221,1130557500,삼각산동,LL,다이나믹,80,47,97,51
20221,1126069000,신내2동,LL,다이나믹,93,49,97,51
20221,1168072000,일원본동,LH,상권확장,96,52,97,51
20221,1162056500,성현동,LL,다이나믹,81,47,97,51
20221,1168067000,개포2동,LH,상권확장,92,51,97,51
20221,1153080000,항동,LL,다이나믹,34,45,97,51
20221,1129058000,돈암1동,LH,상권확장,79,52,97,51
20221,1165053100,서초4동,HH,정체,109,51,97,51
20221,1135062500,중계2?3동,LH,상권확장,86,52,97,51
20221,1111068000,창신2동,HH,정체,105,56,97,51
20221,1150053500,등촌3동,LL,다이나믹,82,49,97,51
20221,1165052000,서초2동,LL,다이나믹,87,47,97,51
20221,1114054000,회현동,HH,정체,148,68,97,51
20221,1168052100,논현1동,LL,다이나믹,91,46,97,51
20221,1150059100,화곡6동,LL,다이나믹,85,45,97,51
20221,1130554500,송중동,LL,다이나믹,86,47,97,51
20221,1114065000,신당5동,LH,상권확장,88,51,97,51
20221,1150061100,발산1동,LL,다이나믹,68,50,97,51
20221,1165058100,반포4동,HH,정체,133,62,97,51
20221,1150063000,방화1동,LL,다이나믹,85,46,97,51
20221,1154571000,시흥5동,HH,정체,102,51,97,51
20221,1141052000,천연동,HH,정체,107,54,97,51
20221,1121571000,화양동,LL,다이나믹,84,49,97,51
20221,1111057000,무악동,LH,상권확장,96,63,97,51
20221,1130555500,송천동,HL,상권축소,100,49,97,51
20221,1138063100,신사1동,LL,다이나믹,92,49,97,51
20221,1117057000,원효로2동,HH,정체,124,53,97,51
20221,1147067000,신정6동,LL,다이나믹,83,46,97,51
20221,1150064100,방화3동,LL,다이나믹,96,50,97,51
20221,1156056000,당산2동,LL,다이나믹,92,50,97,51
20221,1117059000,용문동,HH,정체,104,51,97,51
20221,1147059000,신월4동,HL,상권축소,98,49,97,51
20221,1168065600,도곡2동,HL,상권축소,102,50,97,51
20221,1147060000,신월5동,LL,다이나믹,93,50,97,51
20221,1162077500,난곡동,LH,상권확장,96,53,97,51
20221,1120056000,행당1동,LH,상권확장,96,52,97,51
20221,1165051000,서초1동,HH,정체,110,53,97,51
20221,1171053100,거여1동,LL,다이나믹,93,47,97,51
20221,1121584700,자양4동,HL,상권축소,98,49,97,51
20221,1144072000,성산1동,LL,다이나믹,91,49,97,51
20221,1159068000,신대방2동,HH,정체,99,52,97,51
20221,1165066000,내곡동,HH,정체,103,64,97,51
20221,1171051000,풍납1동,HH,정체,114,52,97,51
20221,1135072000,상계10동,LL,다이나믹,74,46,97,51
20221,1121586000,구의2동,LH,상권확장,87,54,97,51
20221,1126065500,망우본동,HL,상권축소,99,49,97,51
20221,1135071000,상계9동,LL,다이나믹,93,50,97,51
20221,1123074000,이문1동,HH,정체,104,54,97,51
20221,1153077000,오류1동,LH,상권확장,92,53,97,51
20221,1171068000,잠실3동,HH,정체,107,63,97,51
20221,1135057000,월계2동,LH,상권확장,81,51,97,51
20221,1156068000,신길6동,HL,상권축소,97,50,97,51
20221,1162071500,난향동,LL,다이나믹,72,47,97,51
20221,1121576000,중곡3동,LL,다이나믹,91,47,97,51
20221,1111071000,숭인2동,HL,상권축소,108,46,97,51
20221,1141056500,충현동,HH,정체,111,55,97,51
20221,1156060500,문래동,LH,상권확장,91,51,97,51
20221,1135061900,중계본동,LL,다이나믹,87,47,97,51
20221,1114062500,다산동,LH,상권확장,95,54,97,51
20221,1123053600,용신동,HH,정체,104,52,97,51
20221,1135066500,상계3?4동,LL,다이나믹,96,50,97,51
20221,1123072000,휘경1동,LH,상권확장,97,52,97,51
20221,1120052000,왕십리2동,LH,상권확장,85,51,97,51
20221,1153053000,구로2동,HH,정체,129,54,97,51
20221,1156066000,신길4동,HL,상권축소,99,50,97,51
20221,1138057000,대조동,LL,다이나믹,95,51,97,51
20221,1111069000,창신3동,LL,다이나믹,86,51,97,51
20221,1159063000,사당2동,HL,상권축소,103,50,97,51
20221,1150054000,화곡1동,LL,다이나믹,91,47,97,51
20221,1144068000,합정동,LL,다이나믹,73,47,97,51
20221,1162076500,미성동,HL,상권축소,103,51,97,51
20221,1129066000,길음1동,LH,상권확장,95,57,97,51
20221,1159064000,사당3동,LL,다이나믹,93,49,97,51
20221,1174061000,천호2동,LL,다이나믹,96,51,97,51
20221,1165054000,잠원동,LL,다이나믹,96,49,97,51
20221,1138063200,신사2동,LL,다이나믹,86,49,97,51
20221,1144060000,대흥동,HH,정체,97,53,97,51
20221,1171067000,잠실2동,LL,다이나믹,80,42,97,51
20221,1174054000,명일2동,LH,상권확장,96,54,97,51
20221,1144069000,망원1동,LL,다이나믹,72,47,97,51
20221,1153075000,개봉2동,LH,상권확장,95,54,97,51
20221,1129078000,장위3동,LH,상권확장,92,57,97,51
20221,1126056500,면목본동,LL,다이나믹,94,46,97,51
20221,1168065500,도곡1동,HH,정체,98,51,97,51
20221,1144071000,연남동,LL,다이나믹,58,42,97,51
20221,1156065000,신길3동,HH,정체,113,56,97,51
20221,1156069000,신길7동,LL,다이나믹,88,49,97,51
20221,1147058000,신월3동,HL,상권축소,111,49,97,51
20221,1159067000,신대방1동,HL,상권축소,108,48,97,51
20221,1150062000,공항동,LL,다이나믹,88,49,97,51
20221,1114058000,장충동,HH,정체,123,59,97,51
20221,1123057000,전농2동,HL,상권축소,100,50,97,51
20221,1171058000,송파1동,LL,다이나믹,93,47,97,51
20221,1153052000,구로1동,HL,상권축소,103,51,97,51
20221,1168075000,수서동,HH,정체,103,55,97,51
20221,1171064700,위례동,LL,다이나믹,42,27,97,51
20221,1153076000,개봉3동,HL,상권축소,108,50,97,51
20221,1154569000,시흥3동,HH,정체,133,60,97,51
20221,1168060000,대치1동,HH,정체,103,52,97,51
20221,1114066500,동화동,LH,상권확장,91,52,97,51
20221,1120059000,금호1가동,LH,상권확장,85,52,97,51
20221,1162074500,삼성동,HH,정체,105,54,97,51
20221,1126060000,중화1동,LL,다이나믹,95,50,97,51
20221,1123075000,이문2동,LH,상권확장,91,51,97,51
20221,1154564000,독산4동,HL,상권축소,102,47,97,51
20221,1111053000,사직동,HH,정체,116,58,97,51
20221,1111061500,종로1?2?3?4가동,HH,정체,140,66,97,51
20221,1111056000,평창동,HH,정체,102,58,97,51
20221,1111051500,청운효자동,LH,상권확장,89,55,97,51
20221,1114055000,명동,HH,정체,146,57,97,51
20221,1147055000,목5동,LL,다이나믹,91,50,97,51
20221,1159066000,대방동,HH,정체,99,51,97,51
20221,1141062000,홍제1동,HH,정체,104,53,97,51
20221,1117055500,청파동,HH,정체,104,52,97,51
20221,1114060500,을지로동,HH,정체,154,68,97,51
20221,1159062000,사당1동,LL,다이나믹,92,49,97,51
20221,1123065000,장안1동,HL,상권축소,100,49,97,51
20221,1156054000,여의동,HH,정체,112,51,97,51
20221,1141070000,남가좌2동,LL,다이나믹,89,49,97,51
20221,1123054500,제기동,HH,정체,119,60,97,51
20221,1121574000,중곡1동,LL,다이나믹,96,50,97,51
20221,1126068000,신내1동,LL,다이나믹,82,48,97,51
20221,1168056500,청담동,LL,다이나믹,93,50,97,51
20221,1130566000,인수동,LL,다이나믹,89,45,97,51
20221,1129077000,장위2동,HH,정체,116,55,97,51
20221,1153051000,신도림동,LL,다이나믹,87,48,97,51
20221,1165061000,방배2동,LH,상권확장,92,53,97,51
20221,1159055000,상도3동,LL,다이나믹,91,47,97,51
20221,1141065500,홍제2동,HH,정체,99,56,97,51
20221,1174066000,성내3동,HL,상권축소,101,46,97,51
20221,1144058500,도화동,HH,정체,98,52,97,51
20221,1121585000,구의1동,HL,상권축소,100,49,97,51
20221,1117056000,원효로1동,HH,정체,114,55,97,51
20221,1147052000,목2동,LL,다이나믹,90,50,97,51
20221,1171056200,방이2동,LL,다이나믹,89,48,97,51
20221,1147054000,목4동,LL,다이나믹,95,44,97,51
20221,1147057000,신월2동,LH,상권확장,95,51,97,51
20221,1141069000,남가좌1동,HH,정체,106,60,97,51
20221,1150060300,가양1동,LL,다이나믹,51,39,97,51
20221,1138069000,진관동,LL,다이나믹,62,45,97,51
20221,1144061000,염리동,LL,다이나믹,85,49,97,51
20221,1154567000,시흥1동,HH,정체,99,51,97,51
20221,1165065200,양재2동,HL,상권축소,121,50,97,51
20221,1138058000,응암1동,LH,상권확장,95,51,97,51
20221,1159054000,상도2동,HH,정체,101,54,97,51
20221,1154562000,독산2동,LL,다이나믹,96,47,97,51
20221,1150060400,가양2동,LH,상권확장,90,52,97,51
20221,1171052000,풍납2동,HH,정체,111,52,97,51
20221,1132067000,쌍문2동,LL,다이나믹,96,48,97,51
20221,1126054000,면목4동,LL,다이나믹,88,47,97,51
20221,1153078000,오류2동,LL,다이나믹,79,47,97,51
20221,1138059000,응암2동,LL,다이나믹,71,47,97,51
20221,1132066000,쌍문1동,LL,다이나믹,88,48,97,51
20221,1153073000,고척2동,HL,상권축소,101,49,97,51
20221,1165055000,반포본동,HH,정체,139,60,97,51
20221,1123061000,답십리2동,HH,정체,118,56,97,51
20221,1174055000,고덕1동,LL,다이나믹,71,49,97,51
20221,1129072500,월곡2동,LL,다이나믹,95,51,97,51
20221,1132068100,쌍문4동,LL,다이나믹,85,49,97,51
20222,1120064500,옥수동,LL,다이나믹,79,48,99,51
20222,1147051000,목1동,LL,다이나믹,89,49,99,51
20222,1121575000,중곡2동,HL,상권축소,100,47,99,51
20222,1120054000,마장동,HH,정체,119,61,99,51
20222,1120058000,응봉동,LL,다이나믹,87,50,99,51
20222,1121573000,군자동,LL,다이나믹,90,49,99,51
20222,1121583000,자양2동,LL,다이나믹,96,49,99,51
20222,1121581000,광장동,LH,상권확장,89,52,99,51
20222,1126061000,중화2동,HL,상권축소,99,48,99,51
20222,1135056000,월계1동,LL,다이나믹,95,51,99,51
20222,1123066000,장안2동,LL,다이나믹,97,48,99,51
20222,1168059000,삼성2동,LL,다이나믹,93,46,99,51
20222,1171056100,방이1동,LL,다이나믹,93,48,99,51
20222,1135060000,공릉2동,LL,다이나믹,83,49,99,51
20222,1150060500,가양3동,LH,상권확장,89,53,99,51
20222,1129055500,삼선동,HL,상권축소,101,51,99,51
20222,1141058500,신촌동,LL,다이나믹,98,50,99,51
20222,1154551000,가산동,LL,다이나믹,80,47,99,51
20222,1174064000,성내1동,HL,상권축소,100,49,99,51
20222,1144066000,서교동,LL,다이나믹,80,46,99,51
20222,1153054000,구로3동,LL,다이나믹,84,46,99,51
20222,1144059000,용강동,HL,상권축소,100,50,99,51
20222,1171053200,거여2동,LH,상권확장,95,52,99,51
20222,1114063500,약수동,LH,상권확장,94,55,99,51
20222,1147065000,신정4동,LL,다이나믹,96,47,99,51
20222,1162069500,신림동,LL,다이나믹,94,48,99,51
20222,1111063000,종로5?6가동,HH,정체,129,65,99,51
20222,1135059500,공릉1동,LL,다이나믹,96,51,99,51
20222,1150061500,우장산동,LL,다이나믹,84,48,99,51
20222,1135067000,상계5동,LL,다이나믹,91,47,99,51
20222,1162072500,조원동,HL,상권축소,105,46,99,51
20222,1174053000,명일1동,LL,다이나믹,98,49,99,51
20222,1111054000,삼청동,LH,상권확장,95,54,99,51
20222,1111070000,숭인1동,LH,상권확장,98,58,99,51
20222,1117070000,보광동,HH,정체,99,51,99,51
20222,1129052500,성북동,HH,정체,100,56,99,51
20222,1117069000,서빙고동,LH,상권확장,97,59,99,51
20222,1168061000,대치2동,HH,정체,101,51,99,51
20222,1130564500,우이동,LH,상권확장,94,51,99,51
20222,1174062000,천호3동,LL,다이나믹,96,48,99,51
20222,1168074000,일원2동,HL,상권축소,105,50,99,51
20222,1129064000,정릉3동,LH,상권확장,98,55,99,51
20222,1130562500,수유2동,LL,다이나믹,89,50,99,51
20222,1117066000,이태원2동,LL,다이나믹,75,46,99,51
20222,1147064000,신정3동,LH,상권확장,91,51,99,51
20222,1147063000,신정2동,LL,다이나믹,93,49,99,51
20222,1135063000,상계1동,LL,다이나믹,89,47,99,51
20222,1138062500,역촌동,LL,다이나믹,87,48,99,51
20222,1171063100,가락1동,HH,정체,157,100,99,51
20222,1132070000,방학2동,LL,다이나믹,96,47,99,51
20222,1156070000,대림1동,HL,상권축소,107,48,99,51
20222,1165058000,반포3동,HH,정체,113,58,99,51
20222,1147061100,신월7동,HL,상권축소,102,45,99,51
20222,1159065100,사당5동,LL,다이나믹,88,50,99,51
20222,1141068500,홍은2동,LH,상권확장,95,53,99,51
20222,1135061100,하계1동,LH,상권확장,91,51,99,51
20222,1150051000,염창동,LH,상권확장,94,55,99,51
20222,1162062500,인헌동,LL,다이나믹,93,51,99,51
20222,1135070000,상계8동,LH,상권확장,85,51,99,51
20222,1156067000,신길5동,LL,다이나믹,93,50,99,51
20222,1174069000,둔촌1동,HH,정체,154,61,99,51
20222,1144056500,공덕동,HH,정체,109,53,99,51
20222,1121587000,구의3동,HH,정체,112,56,99,51
20222,1120067000,성수2가1동,LL,다이나믹,89,49,99,51
20222,1120069000,성수2가3동,LH,상권확장,82,52,99,51
20222,1120057000,행당2동,LL,다이나믹,79,50,99,51
20222,1120079000,용답동,HH,정체,127,56,99,51
20222,1141061500,연희동,LH,상권확장,94,52,99,51
20222,1132051500,창5동,LL,다이나믹,94,48,99,51
20222,1111065000,혜화동,HH,정체,105,52,99,51
20222,1126066000,망우3동,LL,다이나믹,93,45,99,51
20222,1162059500,청룡동,LL,다이나믹,92,47,99,51
20222,1171059000,송파2동,LL,다이나믹,96,45,99,51
20222,1114061500,신당동,LH,상권확장,97,62,99,51
20222,1165053000,서초3동,HH,정체,105,53,99,51
20222,1168073000,일원1동,HL,상권축소,111,50,99,51
20222,1168058000,삼성1동,LH,상권확장,95,54,99,51
20222,1159051000,노량진1동,HH,정체,116,60,99,51
20222,1156055000,당산1동,HL,상권축소,100,50,99,51
20222,1117065000,이태원1동,HH,정체,122,61,99,51
20222,1111060000,가회동,HH,정체,101,57,99,51
20222,1123060000,답십리1동,LH,상권확장,91,52,99,51
20222,1171071000,잠실6동,LL,다이나믹,90,50,99,51
20222,1138055100,갈현1동,LL,다이나믹,92,48,99,51
20222,1171057000,오금동,HL,상권축소,99,51,99,51
20222,1174052000,상일동,LL,다이나믹,74,49,99,51
20222,1111064000,이화동,LH,상권확장,94,55,99,51
20222,1135069500,상계6?7동,LL,다이나믹,96,48,99,51
20222,1171064100,문정1동,LL,다이나믹,95,49,99,51
20222,1129062000,정릉1동,LL,다이나믹,96,51,99,51
20222,1129065000,정릉4동,LH,상권확장,90,54,99,51
20222,1114064500,청구동,LL,다이나믹,90,48,99,51
20222,1153059500,가리봉동,HL,상권축소,105,46,99,51
20222,1154570000,시흥4동,HL,상권축소,101,44,99,51
20222,1174060000,천호1동,LL,다이나믹,89,47,99,51
20222,1162068500,신사동,LL,다이나믹,92,47,99,51
20222,1162061500,중앙동,LL,다이나믹,97,48,99,51
20222,1130561500,수유1동,HL,상권축소,102,49,99,51
20222,1129071500,월곡1동,LL,다이나믹,96,49,99,51
20222,1147068000,신정7동,LL,다이나믹,91,51,99,51
20222,1117051000,후암동,LH,상권확장,94,55,99,51
20222,1123071000,회기동,LL,다이나믹,91,48,99,51
20222,1153056000,구로5동,LL,다이나믹,91,48,99,51
20222,1138060000,응암3동,HL,상권축소,103,51,99,51
20222,1162054500,청림동,LL,다이나믹,79,49,99,51
20222,1156071000,대림2동,LL,다이나믹,87,44,99,51
20222,1154568000,시흥2동,LL,다이나믹,76,49,99,51
20222,1174058000,암사2동,LL,다이나믹,97,49,99,51
20222,1129059000,돈암2동,LL,다이나믹,78,45,99,51
20222,1132051400,창4동,LL,다이나믹,96,49,99,51
20222,1111058000,교남동,HH,정체,115,56,99,51
20222,1162060500,은천동,LL,다이나믹,91,47,99,51
20222,1114068000,중림동,HH,정체,108,56,99,51
20222,1135061200,하계2동,LH,상권확장,85,52,99,51
20222,1150056000,화곡3동,LL,다이나믹,87,47,99,51
20222,1120065000,성수1가1동,LH,상권확장,85,53,99,51
20222,1120061500,금호2?3가동,HH,정체,100,54,99,51
20222,1120053500,왕십리도선동,LL,다이나믹,79,50,99,51
20222,1171063200,가락2동,HL,상권축소,99,49,99,51
20222,1168070000,세곡동,LL,다이나믹,65,43,99,51
20222,1168065000,역삼2동,LL,다이나믹,88,46,99,51
20222,1123056000,전농1동,LH,상권확장,98,52,99,51
20222,1135062100,중계1동,LL,다이나믹,89,49,99,51
